ModelFile,Condition,ImageID,Reduction,Peak_Y,Peak_Value,Lowest_Y,Peak_Region
SE-Conv-L2_ObjectBased_R8.pth,E,4,8,146,50.786777,0,Nose
SE-Conv-L2_ObjectBased_R8.pth,E,5,8,146,51.846474,0,Nose
SE-Conv-L2_ObjectBased_R8.pth,E,6,8,215,72.0582,180,Background
SE-Conv-L2_ObjectBased_R8.pth,E,7,8,215,103.29149,59,Background
SE-Conv-L2_ObjectBased_R8.pth,E,8,8,215,86.467064,164,Background
SE-Conv-L2_ObjectBased_R8.pth,E,9,8,215,111.14549,0,Background
SE-Conv-L2_ObjectBased_R8.pth,E,10,8,215,129.5137,77,Background
SE-Conv-L2_ObjectBased_R8.pth,E,11,8,215,103.18007,77,Background
SE-Conv-L2_ObjectBased_R8.pth,E,12,8,215,87.21854,0,Background
SE-Conv-L2_ObjectBased_R8.pth,E,13,8,215,86.97466,0,Background
SE-Conv-L2_ObjectBased_R8.pth,E,14,8,215,57.970554,0,Background
SE-Conv-L2_ObjectBased_R8.pth,E,15,8,215,34.461884,0,Background
SE-Conv-L2_ObjectBased_R8.pth,E,16,8,215,47.397583,0,Background
SE-Conv-L2_ObjectBased_R8.pth,E,17,8,215,51.270096,0,Background
SE-Conv-L2_ObjectBased_R8.pth,E,18,8,215,57.94923,0,Background
SE-Conv-L2_ObjectBased_R8.pth,E,19,8,146,63.487152,77,Nose
SE-Conv-L2_ObjectBased_R8.pth,E,20,8,146,80.57028,0,Nose
SE-Conv-L2_ObjectBased_R8.pth,E,21,8,215,41.735424,0,Background
SE-Conv-L2_ObjectBased_R8.pth,Full,1,8,180,17.424377,0,Mouth
SE-Conv-L2_ObjectBased_R8.pth,Full,2,8,60,31.506603,0,Background
SE-Conv-L2_ObjectBased_R8.pth,Full,3,8,60,52.35705,0,Background
SE-Conv-L2_ObjectBased_R8.pth,Full,4,8,60,57.65576,0,Background
SE-Conv-L2_ObjectBased_R8.pth,Full,5,8,60,66.08763,0,Background
SE-Conv-L2_ObjectBased_R8.pth,Full,6,8,181,34.786957,0,Mouth
SE-Conv-L2_ObjectBased_R8.pth,Full,7,8,60,45.037006,0,Background
SE-Conv-L2_ObjectBased_R8.pth,Full,8,8,0,125.81599,94,Background
SE-Conv-L2_ObjectBased_R8.pth,Full,9,8,180,29.942062,0,Mouth
SE-Conv-L2_ObjectBased_R8.pth,Full,10,8,215,117.29376,77,Background
SE-Conv-L2_ObjectBased_R8.pth,Full,11,8,111,92.180466,77,Background
SE-Conv-L2_ObjectBased_R8.pth,Full,12,8,215,112.29825,77,Background
SE-Conv-L2_ObjectBased_R8.pth,Full,13,8,215,119.94592,94,Background
SE-Conv-L2_ObjectBased_R8.pth,Full,14,8,215,117.39644,26,Background
SE-Conv-L2_ObjectBased_R8.pth,Full,15,8,198,146.41754,77,Mouth
SE-Conv-L2_ObjectBased_R8.pth,Full,16,8,215,126.64002,94,Background
SE-Conv-L2_ObjectBased_R8.pth,Full,17,8,215,89.5367,26,Background
SE-Conv-L2_ObjectBased_R8.pth,Full,18,8,215,112.50885,77,Background
SE-Conv-L2_ObjectBased_R8.pth,Full,19,8,215,141.6575,94,Background
SE-Conv-L2_ObjectBased_R8.pth,Full,20,8,77,17.742523,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,Full,21,8,77,83.74756,112,Eyes
SE-Conv-L2_ObjectBased_R8.pth,M,1,8,95,83.0143,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,M,2,8,112,59.722343,0,Background
SE-Conv-L2_ObjectBased_R8.pth,M,3,8,215,48.6315,0,Background
SE-Conv-L2_ObjectBased_R8.pth,M,4,8,128,62.0203,0,Nose
SE-Conv-L2_ObjectBased_R8.pth,M,5,8,94,98.74621,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,M,6,8,112,43.031086,0,Background
SE-Conv-L2_ObjectBased_R8.pth,M,7,8,60,54.64626,0,Background
SE-Conv-L2_ObjectBased_R8.pth,M,8,8,94,38.388348,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,M,9,8,60,24.815674,0,Background
SE-Conv-L2_ObjectBased_R8.pth,M,10,8,95,52.575233,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,M,11,8,94,47.903133,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,M,12,8,60,41.744102,0,Background
SE-Conv-L2_ObjectBased_R8.pth,M,13,8,94,17.742523,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,M,14,8,94,17.742523,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,M,15,8,94,17.742523,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,M,16,8,77,17.74953,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,M,17,8,112,17.676075,0,Background
SE-Conv-L2_ObjectBased_R8.pth,M,18,8,94,34.265324,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,M,19,8,94,17.742523,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,M,20,8,94,47.743904,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,M,21,8,128,23.479322,0,Nose
SE-Conv-L2_ObjectBased_R8.pth,N,1,8,128,29.675547,0,Nose
SE-Conv-L2_ObjectBased_R8.pth,N,2,8,94,33.978027,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,N,3,8,128,25.517078,0,Nose
SE-Conv-L2_ObjectBased_R8.pth,N,4,8,77,47.636734,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,N,5,8,111,50.48816,0,Background
SE-Conv-L2_ObjectBased_R8.pth,N,6,8,112,58.154778,0,Background
SE-Conv-L2_ObjectBased_R8.pth,N,7,8,112,43.607796,0,Background
SE-Conv-L2_ObjectBased_R8.pth,N,8,8,112,56.197334,0,Background
SE-Conv-L2_ObjectBased_R8.pth,N,9,8,112,58.61536,0,Background
SE-Conv-L2_ObjectBased_R8.pth,N,10,8,128,58.063705,0,Nose
SE-Conv-L2_ObjectBased_R8.pth,N,11,8,128,69.82851,0,Nose
SE-Conv-L2_ObjectBased_R8.pth,N,12,8,77,66.7773,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,N,13,8,112,57.125057,0,Background
SE-Conv-L2_ObjectBased_R8.pth,N,14,8,112,59.134388,0,Background
SE-Conv-L2_ObjectBased_R8.pth,N,15,8,77,78.92227,25,Eyes
SE-Conv-L2_ObjectBased_R8.pth,N,16,8,94,54.73219,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,N,17,8,77,64.43624,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,N,18,8,77,74.07028,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,N,19,8,77,66.129196,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,N,20,8,77,82.035034,0,Eyes
SE-Conv-L2_ObjectBased_R8.pth,N,21,8,128,37.841396,0,Nose
SE-Conv-L3_FaceBased_R16.pth,E,1,16,60,17.424377,0,Background
SE-Conv-L3_FaceBased_R16.pth,E,2,16,60,29.925653,215,Background
SE-Conv-L3_FaceBased_R16.pth,E,3,16,112,67.12625,215,Background
SE-Conv-L3_FaceBased_R16.pth,E,4,16,112,90.96971,215,Background
SE-Conv-L3_FaceBased_R16.pth,E,5,16,0,76.538536,215,Background
SE-Conv-L3_FaceBased_R16.pth,E,6,16,0,40.565517,215,Background
SE-Conv-L3_FaceBased_R16.pth,E,7,16,0,32.781452,198,Background
SE-Conv-L3_FaceBased_R16.pth,E,8,16,0,17.234371,26,Background
SE-Conv-L3_FaceBased_R16.pth,E,9,16,0,17.234371,26,Background
SE-Conv-L3_FaceBased_R16.pth,E,10,16,0,17.234371,26,Background
SE-Conv-L3_FaceBased_R16.pth,E,11,16,0,17.234371,26,Background
SE-Conv-L3_FaceBased_R16.pth,E,12,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,E,13,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,E,14,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,E,15,16,60,25.86842,26,Background
SE-Conv-L3_FaceBased_R16.pth,E,16,16,198,22.626736,215,Mouth
SE-Conv-L3_FaceBased_R16.pth,E,17,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,E,18,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,E,19,16,43,73.463776,0,Background
SE-Conv-L3_FaceBased_R16.pth,E,20,16,215,89.04909,181,Background
SE-Conv-L3_FaceBased_R16.pth,E,21,16,77,69.54251,0,Eyes
SE-Conv-L3_FaceBased_R16.pth,Full,1,16,163,17.424381,0,Background
SE-Conv-L3_FaceBased_R16.pth,Full,2,16,198,17.742523,0,Mouth
SE-Conv-L3_FaceBased_R16.pth,Full,3,16,129,17.234375,0,Nose
SE-Conv-L3_FaceBased_R16.pth,Full,4,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,Full,5,16,129,17.234375,0,Nose
SE-Conv-L3_FaceBased_R16.pth,Full,6,16,129,17.349989,0,Nose
SE-Conv-L3_FaceBased_R16.pth,Full,7,16,163,17.234371,0,Background
SE-Conv-L3_FaceBased_R16.pth,Full,8,16,198,33.492332,26,Mouth
SE-Conv-L3_FaceBased_R16.pth,Full,9,16,129,29.747402,26,Nose
SE-Conv-L3_FaceBased_R16.pth,Full,10,16,198,28.001884,26,Mouth
SE-Conv-L3_FaceBased_R16.pth,Full,11,16,198,39.125076,26,Mouth
SE-Conv-L3_FaceBased_R16.pth,Full,12,16,129,17.234375,0,Nose
SE-Conv-L3_FaceBased_R16.pth,Full,13,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,Full,14,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,Full,15,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,Full,16,16,163,17.424381,0,Background
SE-Conv-L3_FaceBased_R16.pth,Full,17,16,163,63.168068,26,Background
SE-Conv-L3_FaceBased_R16.pth,Full,18,16,146,70.04649,43,Nose
SE-Conv-L3_FaceBased_R16.pth,Full,19,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,Full,20,16,163,80.99773,26,Background
SE-Conv-L3_FaceBased_R16.pth,Full,21,16,146,34.40623,0,Nose
SE-Conv-L3_FaceBased_R16.pth,M,1,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,M,2,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,M,3,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,M,4,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,M,5,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,M,6,16,43,25.764668,0,Background
SE-Conv-L3_FaceBased_R16.pth,M,7,16,129,17.234375,0,Nose
SE-Conv-L3_FaceBased_R16.pth,M,8,16,43,33.29128,0,Background
SE-Conv-L3_FaceBased_R16.pth,M,9,16,43,29.831758,0,Background
SE-Conv-L3_FaceBased_R16.pth,M,10,16,129,22.875713,0,Nose
SE-Conv-L3_FaceBased_R16.pth,M,11,16,129,38.121826,0,Nose
SE-Conv-L3_FaceBased_R16.pth,M,12,16,146,49.3257,0,Nose
SE-Conv-L3_FaceBased_R16.pth,M,13,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,M,14,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,M,15,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,M,16,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,M,17,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,M,18,16,0,0,0,Background
SE-Conv-L3_FaceBased_R16.pth,M,19,16,146,17.66134,0,Nose
SE-Conv-L3_FaceBased_R16.pth,M,20,16,129,40.513313,0,Nose
SE-Conv-L3_FaceBased_R16.pth,M,21,16,42,49.2153,0,Background
SE-Conv-L3_FaceBased_R16.pth,N,1,16,43,31.901031,0,Background
SE-Conv-L3_FaceBased_R16.pth,N,2,16,43,26.752296,0,Background
SE-Conv-L3_FaceBased_R16.pth,N,3,16,43,27.676926,0,Background
SE-Conv-L3_FaceBased_R16.pth,N,4,16,181,48.12503,0,Mouth
SE-Conv-L3_FaceBased_R16.pth,N,5,16,181,52.509064,0,Mouth
SE-Conv-L3_FaceBased_R16.pth,N,6,16,60,45.9417,0,Background
SE-Conv-L3_FaceBased_R16.pth,N,7,16,181,33.411636,0,Mouth
SE-Conv-L3_FaceBased_R16.pth,N,8,16,43,30.1396,0,Background
SE-Conv-L3_FaceBased_R16.pth,N,9,16,180,20.5593,0,Mouth
SE-Conv-L3_FaceBased_R16.pth,N,10,16,43,35.733498,0,Background
SE-Conv-L3_FaceBased_R16.pth,N,11,16,43,27.998692,0,Background
SE-Conv-L3_FaceBased_R16.pth,N,12,16,180,37.22186,0,Mouth
SE-Conv-L3_FaceBased_R16.pth,N,13,16,43,36.61797,0,Background
SE-Conv-L3_FaceBased_R16.pth,N,14,16,43,32.409595,0,Background
SE-Conv-L3_FaceBased_R16.pth,N,15,16,180,31.772308,0,Mouth
SE-Conv-L3_FaceBased_R16.pth,N,16,16,180,34.75449,0,Mouth
SE-Conv-L3_FaceBased_R16.pth,N,17,16,181,46.48197,78,Mouth
SE-Conv-L3_FaceBased_R16.pth,N,18,16,180,44.779495,95,Mouth
SE-Conv-L3_FaceBased_R16.pth,N,19,16,180,30.390701,0,Mouth
SE-Conv-L3_FaceBased_R16.pth,N,20,16,180,30.824497,95,Mouth
SE-Conv-L3_FaceBased_R16.pth,N,21,16,181,33.085075,25,Mouth
SE-Conv-L3_FaceBased_R2.pth,E,1,2,112,58.636234,0,Background
SE-Conv-L3_FaceBased_R2.pth,E,2,2,112,33.59549,0,Background
SE-Conv-L3_FaceBased_R2.pth,E,3,2,112,26.44449,0,Background
SE-Conv-L3_FaceBased_R2.pth,E,4,2,112,39.079105,0,Background
SE-Conv-L3_FaceBased_R2.pth,E,5,2,112,28.003271,0,Background
SE-Conv-L3_FaceBased_R2.pth,E,6,2,112,38.254486,0,Background
SE-Conv-L3_FaceBased_R2.pth,E,7,2,128,56.049778,0,Nose
SE-Conv-L3_FaceBased_R2.pth,E,8,2,112,48.605618,0,Background
SE-Conv-L3_FaceBased_R2.pth,E,9,2,60,52.547924,0,Background
SE-Conv-L3_FaceBased_R2.pth,E,10,2,60,42.67661,0,Background
SE-Conv-L3_FaceBased_R2.pth,E,11,2,129,48.080696,0,Nose
SE-Conv-L3_FaceBased_R2.pth,E,12,2,128,27.116508,0,Nose
SE-Conv-L3_FaceBased_R2.pth,E,13,2,128,48.022003,0,Nose
SE-Conv-L3_FaceBased_R2.pth,E,14,2,59,55.691277,0,Background
SE-Conv-L3_FaceBased_R2.pth,E,15,2,111,34.190987,0,Background
SE-Conv-L3_FaceBased_R2.pth,E,16,2,215,43.395462,0,Background
SE-Conv-L3_FaceBased_R2.pth,E,17,2,60,31.450611,0,Background
SE-Conv-L3_FaceBased_R2.pth,E,18,2,43,29.246527,0,Background
SE-Conv-L3_FaceBased_R2.pth,E,19,2,111,73.890465,164,Background
SE-Conv-L3_FaceBased_R2.pth,E,20,2,198,99.7186,180,Mouth
SE-Conv-L3_FaceBased_R2.pth,E,21,2,111,93.5572,180,Background
SE-Conv-L3_FaceBased_R2.pth,Full,1,2,94,83.281876,0,Eyes
SE-Conv-L3_FaceBased_R2.pth,Full,2,2,94,71.90883,0,Eyes
SE-Conv-L3_FaceBased_R2.pth,Full,3,2,94,64.35947,0,Eyes
SE-Conv-L3_FaceBased_R2.pth,Full,4,2,215,36.75867,0,Background
SE-Conv-L3_FaceBased_R2.pth,Full,5,2,94,81.64968,0,Eyes
SE-Conv-L3_FaceBased_R2.pth,Full,6,2,215,26.681477,0,Background
SE-Conv-L3_FaceBased_R2.pth,Full,7,2,94,75.45323,0,Eyes
SE-Conv-L3_FaceBased_R2.pth,Full,8,2,94,61.865417,26,Eyes
SE-Conv-L3_FaceBased_R2.pth,Full,9,2,215,37.02136,60,Background
SE-Conv-L3_FaceBased_R2.pth,Full,10,2,215,18.388105,0,Background
SE-Conv-L3_FaceBased_R2.pth,Full,11,2,215,31.926365,26,Background
SE-Conv-L3_FaceBased_R2.pth,Full,12,2,215,56.931374,60,Background
SE-Conv-L3_FaceBased_R2.pth,Full,13,2,215,77.34894,78,Background
SE-Conv-L3_FaceBased_R2.pth,Full,14,2,215,45.785603,95,Background
SE-Conv-L3_FaceBased_R2.pth,Full,15,2,43,74.64293,180,Background
SE-Conv-L3_FaceBased_R2.pth,Full,16,2,43,33.43885,181,Background
SE-Conv-L3_FaceBased_R2.pth,Full,17,2,129,19.206673,26,Nose
SE-Conv-L3_FaceBased_R2.pth,Full,18,2,112,35.70718,26,Background
SE-Conv-L3_FaceBased_R2.pth,Full,19,2,111,38.33424,26,Background
SE-Conv-L3_FaceBased_R2.pth,Full,20,2,111,64.57607,180,Background
SE-Conv-L3_FaceBased_R2.pth,Full,21,2,111,78.66475,180,Background
SE-Conv-L3_FaceBased_R2.pth,M,1,2,112,51.778843,60,Background
SE-Conv-L3_FaceBased_R2.pth,M,2,2,129,43.121426,60,Nose
SE-Conv-L3_FaceBased_R2.pth,M,3,2,42,75.34676,77,Background
SE-Conv-L3_FaceBased_R2.pth,M,4,2,42,70.33482,77,Background
SE-Conv-L3_FaceBased_R2.pth,M,5,2,42,102.85341,111,Background
SE-Conv-L3_FaceBased_R2.pth,M,6,2,42,107.997215,78,Background
SE-Conv-L3_FaceBased_R2.pth,M,7,2,42,129.53616,77,Background
SE-Conv-L3_FaceBased_R2.pth,M,8,2,42,124.55509,78,Background
SE-Conv-L3_FaceBased_R2.pth,M,9,2,42,117.353775,77,Background
SE-Conv-L3_FaceBased_R2.pth,M,10,2,43,104.5998,0,Background
SE-Conv-L3_FaceBased_R2.pth,M,11,2,43,97.01154,0,Background
SE-Conv-L3_FaceBased_R2.pth,M,12,2,43,102.72325,0,Background
SE-Conv-L3_FaceBased_R2.pth,M,13,2,59,101.52273,0,Background
SE-Conv-L3_FaceBased_R2.pth,M,14,2,43,105.4086,146,Background
SE-Conv-L3_FaceBased_R2.pth,M,15,2,43,102.31666,0,Background
SE-Conv-L3_FaceBased_R2.pth,M,16,2,59,97.169395,146,Background
SE-Conv-L3_FaceBased_R2.pth,M,17,2,43,93.88144,146,Background
SE-Conv-L3_FaceBased_R2.pth,M,18,2,59,94.66654,163,Background
SE-Conv-L3_FaceBased_R2.pth,M,19,2,43,82.281555,164,Background
SE-Conv-L3_FaceBased_R2.pth,M,20,2,43,66.680176,164,Background
SE-Conv-L3_FaceBased_R2.pth,M,21,2,43,75.00673,197,Background
SE-Conv-L3_FaceBased_R2.pth,N,1,2,215,17.998808,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,2,2,215,17.234371,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,3,2,215,50.20616,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,4,2,215,57.585793,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,5,2,215,21.207106,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,6,2,43,29.855068,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,7,2,215,53.698616,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,8,2,43,27.523432,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,9,2,43,32.146904,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,10,2,42,68.544716,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,11,2,42,67.908264,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,12,2,42,90.18258,78,Background
SE-Conv-L3_FaceBased_R2.pth,N,13,2,42,64.987854,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,14,2,42,66.49649,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,15,2,42,102.55496,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,16,2,215,83.251366,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,17,2,215,85.38002,60,Background
SE-Conv-L3_FaceBased_R2.pth,N,18,2,215,94.819534,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,19,2,215,112.818726,0,Background
SE-Conv-L3_FaceBased_R2.pth,N,20,2,215,86.00642,60,Background
SE-Conv-L3_FaceBased_R2.pth,N,21,2,164,55.364395,0,Background
SE-Conv-L3_FaceBased_R32.pth,E,1,32,180,76.25084,0,Mouth
SE-Conv-L3_FaceBased_R32.pth,E,2,32,42,93.32811,0,Background
SE-Conv-L3_FaceBased_R32.pth,E,3,32,43,59.56864,0,Background
SE-Conv-L3_FaceBased_R32.pth,E,4,32,42,63.102127,0,Background
SE-Conv-L3_FaceBased_R32.pth,E,5,32,42,104.26337,163,Background
SE-Conv-L3_FaceBased_R32.pth,E,6,32,42,103.77284,0,Background
SE-Conv-L3_FaceBased_R32.pth,E,7,32,26,124.67417,146,Background
SE-Conv-L3_FaceBased_R32.pth,E,8,32,26,89.96097,0,Background
SE-Conv-L3_FaceBased_R32.pth,E,9,32,26,102.49371,0,Background
SE-Conv-L3_FaceBased_R32.pth,E,10,32,111,76.9332,0,Background
SE-Conv-L3_FaceBased_R32.pth,E,11,32,26,104.14723,0,Background
SE-Conv-L3_FaceBased_R32.pth,E,12,32,26,108.79716,0,Background
SE-Conv-L3_FaceBased_R32.pth,E,13,32,43,100.34586,0,Background
SE-Conv-L3_FaceBased_R32.pth,E,14,32,181,74.61066,0,Mouth
SE-Conv-L3_FaceBased_R32.pth,E,15,32,164,79.3031,0,Background
SE-Conv-L3_FaceBased_R32.pth,E,16,32,163,89.57472,0,Background
SE-Conv-L3_FaceBased_R32.pth,E,17,32,180,88.37316,0,Mouth
SE-Conv-L3_FaceBased_R32.pth,E,18,32,163,85.266914,25,Background
SE-Conv-L3_FaceBased_R32.pth,E,19,32,163,93.68653,95,Background
SE-Conv-L3_FaceBased_R32.pth,E,20,32,163,89.049065,60,Background
SE-Conv-L3_FaceBased_R32.pth,E,21,32,164,85.64592,215,Background
SE-Conv-L3_FaceBased_R32.pth,Full,1,32,129,46.132473,197,Nose
SE-Conv-L3_FaceBased_R32.pth,Full,2,32,112,54.642708,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,3,32,215,49.31465,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,4,32,77,17.661327,0,Eyes
SE-Conv-L3_FaceBased_R32.pth,Full,5,32,60,96.767715,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,6,32,60,105.18166,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,7,32,60,86.356125,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,8,32,60,58.64307,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,9,32,60,103.939445,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,10,32,60,109.44087,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,11,32,0,0,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,12,32,0,0,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,13,32,0,0,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,14,32,0,0,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,15,32,0,0,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,16,32,0,0,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,17,32,0,0,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,18,32,0,0,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,19,32,0,0,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,20,32,0,0,0,Background
SE-Conv-L3_FaceBased_R32.pth,Full,21,32,0,0,0,Background
SE-Conv-L3_FaceBased_R32.pth,M,1,32,95,61.622746,0,Eyes
SE-Conv-L3_FaceBased_R32.pth,M,2,32,94,84.40314,0,Eyes
SE-Conv-L3_FaceBased_R32.pth,M,3,32,94,90.73164,0,Eyes
SE-Conv-L3_FaceBased_R32.pth,M,4,32,94,94.80116,0,Eyes
SE-Conv-L3_FaceBased_R32.pth,M,5,32,94,103.66188,0,Eyes
SE-Conv-L3_FaceBased_R32.pth,M,6,32,94,102.29823,0,Eyes
SE-Conv-L3_FaceBased_R32.pth,M,7,32,94,97.225555,0,Eyes
SE-Conv-L3_FaceBased_R32.pth,M,8,32,94,103.28515,0,Eyes
SE-Conv-L3_FaceBased_R32.pth,M,9,32,94,90.76786,0,Eyes
SE-Conv-L3_FaceBased_R32.pth,M,10,32,59,76.12424,0,Background
SE-Conv-L3_FaceBased_R32.pth,M,11,32,60,83.8904,0,Background
SE-Conv-L3_FaceBased_R32.pth,M,12,32,60,82.48995,0,Background
SE-Conv-L3_FaceBased_R32.pth,M,13,32,60,72.41391,0,Background
SE-Conv-L3_FaceBased_R32.pth,M,14,32,59,70.069046,0,Background
SE-Conv-L3_FaceBased_R32.pth,M,15,32,94,88.288345,0,Eyes
SE-Conv-L3_FaceBased_R32.pth,M,16,32,94,85.909966,0,Eyes
SE-Conv-L3_FaceBased_R32.pth,M,17,32,94,89.24081,0,Eyes
SE-Conv-L3_FaceBased_R32.pth,M,18,32,94,112.20157,0,Eyes
SE-Conv-L3_FaceBased_R32.pth,M,19,32,94,114.01919,0,Eyes
SE-Conv-L3_FaceBased_R32.pth,M,20,32,60,78.81308,0,Background
SE-Conv-L3_FaceBased_R32.pth,M,21,32,59,49.722927,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,1,32,60,89.771545,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,2,32,60,89.60141,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,3,32,60,87.644516,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,4,32,60,99.863,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,5,32,60,91.0627,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,6,32,60,94.23105,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,7,32,60,89.670555,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,8,32,60,77.74034,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,9,32,60,83.036545,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,10,32,60,65.51812,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,11,32,60,68.999054,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,12,32,60,69.28633,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,13,32,60,64.87461,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,14,32,60,88.8056,129,Background
SE-Conv-L3_FaceBased_R32.pth,N,15,32,60,102.19958,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,16,32,60,97.13371,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,17,32,43,73.48732,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,18,32,60,80.93504,146,Background
SE-Conv-L3_FaceBased_R32.pth,N,19,32,60,111.989746,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,20,32,60,120.61054,0,Background
SE-Conv-L3_FaceBased_R32.pth,N,21,32,60,122.398575,0,Background
SE-Conv-L3_FaceBased_R4.pth,E,1,4,0,60.488667,59,Background
SE-Conv-L3_FaceBased_R4.pth,E,2,4,180,51.885063,215,Mouth
SE-Conv-L3_FaceBased_R4.pth,E,3,4,181,60.335083,215,Mouth
SE-Conv-L3_FaceBased_R4.pth,E,4,4,180,47.54125,60,Mouth
SE-Conv-L3_FaceBased_R4.pth,E,5,4,180,41.36392,43,Mouth
SE-Conv-L3_FaceBased_R4.pth,E,6,4,180,37.14303,43,Mouth
SE-Conv-L3_FaceBased_R4.pth,E,7,4,180,29.149256,0,Mouth
SE-Conv-L3_FaceBased_R4.pth,E,8,4,163,24.264845,0,Background
SE-Conv-L3_FaceBased_R4.pth,E,9,4,112,23.157253,0,Background
