ModelFile,Arch,Location,BaseType,Reduction,Condition,ImageID,Eyes_PoS,Nose_PoS,Mouth_PoS
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,E,17,0.106428809,0.051384099,0.088238016
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,E,18,0.106651902,0.052689366,0.088692427
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,E,19,0.105722137,0.054445542,0.087546036
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,E,20,0.102973953,0.058939479,0.091497459
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,E,21,0.100645125,0.05971304,0.086580589
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,1,0.048620626,0.052934129,0.127409995
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,2,0.047983341,0.050374575,0.125322372
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,3,0.052813195,0.050731018,0.130518675
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,4,0.047590014,0.04684962,0.129955947
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,5,0.054842982,0.048146565,0.119224727
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,6,0.056192294,0.046974558,0.117829196
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,7,0.056304272,0.04719644,0.11324475
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,8,0.054520518,0.046495959,0.11472486
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,9,0.053084183,0.044349279,0.120313153
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,10,0.060102701,0.048674095,0.118252985
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,11,0.057591643,0.047512621,0.118254691
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,12,0.053120222,0.046718724,0.11663942
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,13,0.052981593,0.047967017,0.110677347
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,14,0.054569222,0.047807716,0.110803537
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,15,0.055687502,0.049392153,0.114052378
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,16,0.056760188,0.05188619,0.111983322
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,17,0.061796375,0.052759808,0.108894728
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,18,0.06110521,0.05368926,0.111618116
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,19,0.060963802,0.052553967,0.110185727
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,20,0.061634541,0.05347373,0.113304712
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,Full,21,0.060365364,0.052699603,0.113552019
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,1,0.024168584,0.073695071,0.180145338
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,2,0.024402076,0.073246226,0.173521042
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,3,0.024223307,0.071859844,0.174883544
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,4,0.020822266,0.060036678,0.182919666
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,5,0.023910506,0.071350366,0.166161239
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,6,0.023458337,0.068660706,0.169450879
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,7,0.025793927,0.067261338,0.174210757
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,8,0.02892709,0.071178243,0.16857554
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,9,0.034177378,0.076239482,0.16162385
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,10,0.033972312,0.071795829,0.159038797
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,11,0.037674036,0.077421315,0.14820312
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,12,0.033721872,0.069386356,0.154294968
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,13,0.033529509,0.070977591,0.156926468
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,14,0.032925472,0.070723049,0.151937634
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,15,0.029372031,0.062121823,0.155772701
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,16,0.037203927,0.07077498,0.152155235
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,17,0.034982506,0.071463093,0.159425005
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,18,0.035538282,0.072921745,0.151728615
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,19,0.032403931,0.069969937,0.163113073
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,20,0.032615662,0.068246722,0.155795798
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,M,21,0.032651938,0.071859278,0.150236592
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,1,0.067454472,0.103404477,0.10464102
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,2,0.070755109,0.101449504,0.103582978
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,3,0.068274498,0.101859048,0.105291374
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,4,0.067550734,0.100906618,0.103752948
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,5,0.069583744,0.098324798,0.101930574
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,6,0.066907912,0.098116986,0.09975104
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,7,0.069142647,0.097247794,0.098781914
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,8,0.066685647,0.097840562,0.101315573
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,9,0.072192594,0.092403136,0.100463659
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,10,0.073679708,0.096782945,0.105514437
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,11,0.076319583,0.097729668,0.098516703
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,12,0.078062199,0.099169709,0.101334035
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,13,0.077858582,0.101622477,0.112678513
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,14,0.075826459,0.102598079,0.110578537
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,15,0.073792383,0.099896982,0.113926522
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,16,0.069098078,0.10029614,0.102632955
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,17,0.071955763,0.102936402,0.11081478
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,18,0.072299838,0.100543872,0.109199412
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,19,0.075764515,0.100464985,0.111951306
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,20,0.078036152,0.097903281,0.107492954
SE-FC-L1_FaceBased_R8.pth,AlexNet,L1,FaceBased,8,N,21,0.079860665,0.10062506,0.112462424
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,1,0.08988522,0.009430056,0.011027288
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,2,0.102448396,0.008611196,0.011546933
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,3,0.107994109,0.00943271,0.012429197
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,4,0.09151119,0.004896911,0.000929646
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,5,0.100253962,0.006835796,0.00161608
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,6,0.072154269,0.001700371,0.000488243
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,7,0.075730294,0.002845039,0.00438064
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,8,0.103543997,0.003248347,0.001389958
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,9,0.085333683,0.003892984,0.003641085
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,10,0.067704536,0.001739804,0.00070448
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,11,0.063353457,0.003675206,0.000579726
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,12,0.042353779,0.002312113,0.000689446
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,13,0.0384891,0.000903509,0.000664887
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,14,0.038395435,0.00038121,0.000552724
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,15,0.026581824,0,0.000956693
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,16,0.0302417,0.000271036,0.001588094
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,17,0.083157912,0.003151346,0.001939113
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,18,0.066578798,0.003203157,0.001831357
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,19,0.026814697,0.000777754,0.001447916
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,20,0.025263637,0.000241066,0.001074274
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,E,21,0.060410164,0.003740536,0.007183352
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,1,0.044050187,0.005002344,0.048442367
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,2,0.060237352,0.010599933,0.058881938
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,3,0.042209517,0.004805988,0.051948655
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,4,0.020307042,0.000314478,0.031406164
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,5,0.006874671,0,0.008855925
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,6,0.00562974,0,0.008251471
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,7,0.006802149,0.000108761,0.016039474
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,8,0.010350158,0,0.00918583
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,9,0.004422774,0,0.000243949
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,10,0.028829681,2.56E-05,0.020554852
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,11,0.029205259,0.000202333,0.015330193
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,12,0.026989147,0.000176418,0.005307595
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,13,0.012549073,0,0.000395579
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,14,0.023382077,6.60E-05,0.009274838
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,15,0.02173911,0.000237854,0.007667469
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,16,0.014397797,0.00026443,0.002702139
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,17,0.041911248,0.009548536,0.003635203
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,18,0.027688103,0.000318507,0.00226017
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,19,0.041380588,0.005912355,0.015498303
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,20,0.057305165,0.016007809,0.030516814
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,Full,21,0.064219356,0.02391153,0.038381554
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,1,0.013564911,0.001150389,0.079660974
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,2,0.037904933,0.008462862,0.106781222
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,3,0.01475398,0.002335158,0.120151497
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,4,0.004046133,0.000880261,0.104605332
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,5,0.014537631,0.001032646,0.106629543
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,6,0.004254217,0.000854361,0.109984644
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,7,0.000453507,0.000618906,0.098057382
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,8,7.36E-05,0.000352892,0.094147876
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,9,0.001495838,0.000276859,0.104927301
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,10,0.025300423,0.001534162,0.10531155
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,11,0.023901699,0.001482888,0.098640859
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,12,0.042578958,0.002557406,0.097464748
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,13,0.00137969,0.000781918,0.105693787
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,14,0.01082534,0.001447364,0.114493079
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,15,0.001584489,0.000763006,0.102594793
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,16,0.012031915,0.001667222,0.12516737
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,17,0.008376808,0.000875382,0.154894143
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,18,0.000276411,0.000543106,0.125503868
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,19,0.015811598,0.001027875,0.136738673
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,20,0.018520987,0.000446117,0.134740949
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,M,21,0.011670782,0.000843794,0.136883795
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,1,0,0.006239328,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,2,0,0.004946561,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,3,0,0.009759548,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,4,0,0.042024154,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,5,0,0,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,6,0,0,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,7,0,0,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,8,0,0,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,9,0,0,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,10,0,0,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,11,0,0,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,12,0,0,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,13,0,0,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,14,0,0,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,15,0,0,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,16,0,0,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,17,0,0,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,18,0,0,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,19,0,0,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,20,0,0,0
SE-FC-L1_ObjectBased_R8.pth,AlexNet,L1,ObjectBased,8,N,21,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,1,0,0,0.000586674
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,2,0,0,0.000728787
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,3,0,0,0.000362662
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,4,0,0,0.000446948
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,5,0,0,0.000532178
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,6,0,0,0.000423148
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,7,0,0,0.000460693
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,8,0,0,0.000681239
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,9,0,0,0.000301741
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,10,0,0,0.000727178
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,11,0,0,0.000467969
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,12,0,0,0.000438386
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,13,0,0,0.000713491
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,14,0,0,0.000349411
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,15,0,0,0.000538833
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,16,0,0,0.000535068
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,17,0,0,0.000518722
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,18,0,0,0.000513847
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,19,0,0,0.00033016
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,20,0,0,0.000205009
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,E,21,0,0,8.40E-05
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,1,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,2,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,3,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,4,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,5,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,6,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,7,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,8,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,9,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,10,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,11,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,12,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,13,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,14,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,15,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,16,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,17,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,18,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,19,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,20,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,Full,21,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,1,0,0,0.000113904
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,2,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,3,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,4,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,5,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,6,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,7,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,8,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,9,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,10,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,11,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,12,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,13,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,14,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,15,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,16,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,17,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,18,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,19,0,0,1.76E-05
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,20,0,0,7.58E-06
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,M,21,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,1,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,2,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,3,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,4,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,5,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,6,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,7,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,8,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,9,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,10,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,11,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,12,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,13,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,14,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,15,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,16,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,17,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,18,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,19,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,20,0,0,0
SE-FC-L1_FaceBased_R16.pth,AlexNet,L1,FaceBased,16,N,21,0,0,0
SE-FC-L1_ObjectBased_R16.pth,AlexNet,L1,ObjectBased,16,E,1,0.091444761,0.064630501,0.071707472
SE-FC-L1_ObjectBased_R16.pth,AlexNet,L1,ObjectBased,16,E,2,0.092362888,0.058629926,0.068841778
SE-FC-L1_ObjectBased_R16.pth,AlexNet,L1,ObjectBased,16,E,3,0.090985462,0.057804465,0.067528233
SE-FC-L1_ObjectBased_R16.pth,AlexNet,L1,ObjectBased,16,E,4,0.091610491,0.055588961,0.064983338
SE-FC-L1_ObjectBased_R16.pth,AlexNet,L1,ObjectBased,16,E,5,0.090336613,0.054961897,0.06403742
SE-FC-L1_ObjectBased_R16.pth,AlexNet,L1,ObjectBased,16,E,6,0.094827846,0.059864927,0.067702129
SE-FC-L1_ObjectBased_R16.pth,AlexNet,L1,ObjectBased,16,E,7,0.096498214,0.053521335,0.065711007
SE-FC-L1_ObjectBased_R16.pth,AlexNet,L1,ObjectBased,16,E,8,0.097292632,0.059742548,0.065767385
SE-FC-L1_ObjectBased_R16.pth,AlexNet,L1,ObjectBased,16,E,9,0.097303443,0.060347684,0.069094278
SE-FC-L1_ObjectBased_R16.pth,AlexNet,L1,ObjectBased,16,E,10,0.099088721,0.064631462,0.07120309
SE-FC-L1_ObjectBased_R16.pth,AlexNet,L1,ObjectBased,16,E,11,0.098641686,0.063329063,0.070459187
